track,reference,stat,lo,hi
D_BW_ENCSR171ETY,all,std,-0.014700243638645253,0.013989423674989742
D_BW_ENCSR171ETY,all,mad,-0.003980547189712524,0.003980547189712524
D_BW_ENCSR171ETY,benign,std,-0.007018055331899075,0.00992202202424503
D_BW_ENCSR171ETY,benign,mad,-0.002264738082885742,0.0029091835021972656
D_BW_ENCSR236SFP,all,std,-0.01415085455678183,0.013366043967658416
D_BW_ENCSR236SFP,all,mad,-0.00351637601852417,0.00351637601852417
D_BW_ENCSR236SFP,benign,std,-0.007632231907347603,0.009919669068047365
D_BW_ENCSR236SFP,benign,mad,-0.0018981695175170898,0.002749800682067871
D_BW_ENCSR736ALU,all,std,-0.020380039489113728,0.01756588770899167
D_BW_ENCSR736ALU,all,mad,-0.005732506513595581,0.00556376576423645
D_BW_ENCSR736ALU,benign,std,-0.011115344048536502,0.012285879765740729
D_BW_ENCSR736ALU,benign,mad,-0.003063201904296875,0.0034868717193603516
D_BW_ENCSR801IPH,all,std,-0.019627760146288878,0.019099380492017738
D_BW_ENCSR801IPH,all,mad,-0.0059133172035217285,0.0059133172035217285
D_BW_ENCSR801IPH,benign,std,-0.011135397217976803,0.013147413588332721
D_BW_ENCSR801IPH,benign,mad,-0.003085911273956299,0.003748476505279541
D_BW_ENCSR948YYZ,all,std,-0.020398669971974218,0.01873044650522953
D_BW_ENCSR948YYZ,all,mad,-0.006054997444152832,0.006054997444152832
D_BW_ENCSR948YYZ,benign,std,-0.01144140232608374,0.013439813977547128
D_BW_ENCSR948YYZ,benign,mad,-0.0033451318740844727,0.0042607784271240234
D_BW_ENCSR201OSX,all,std,-0.010136972580988784,0.01005094522090952
D_BW_ENCSR201OSX,all,mad,-0.00413060188293457,0.0037394165992736816
D_BW_ENCSR201OSX,benign,std,-0.008052428549865277,0.01016773663253038
D_BW_ENCSR201OSX,benign,mad,-0.0020564794540405273,0.003010869026184082
D_BW_ENCSR423LXQ,all,std,-0.010681599935665594,0.010552637475675062
D_BW_ENCSR423LXQ,all,mad,-0.004503875970840454,0.004417985677719116
D_BW_ENCSR423LXQ,benign,std,-0.0077983468343711705,0.009733972505060466
D_BW_ENCSR423LXQ,benign,mad,-0.002235591411590576,0.003362119197845459
D_BW_ENCSR519WQH,all,std,-0.010130266234239921,0.00966158471972127
D_BW_ENCSR519WQH,all,mad,-0.004089921712875366,0.0035749971866607666
D_BW_ENCSR519WQH,benign,std,-0.009260346249314676,0.013365646593463069
D_BW_ENCSR519WQH,benign,mad,-0.001576542854309082,0.004304766654968262
D_BW_ENCSR101NFY,all,std,-0.009870569817271125,0.012108371227104626
D_BW_ENCSR101NFY,all,mad,-0.0030100643634796143,0.004659205675125122
D_BW_ENCSR101NFY,benign,std,-0.008631368155286562,0.013936960968716744
D_BW_ENCSR101NFY,benign,mad,-0.001532435417175293,0.004208207130432129
D_BW_ENCSR105YNJ,all,std,-0.017826318328790516,0.017644665089067875
D_BW_ENCSR105YNJ,all,mad,-0.004773974418640137,0.004954278469085693
D_BW_ENCSR105YNJ,benign,std,-0.008589732179189659,0.011447548915863595
D_BW_ENCSR105YNJ,benign,mad,-0.002047300338745117,0.003385782241821289
D_BW_ENCSR380KNE,all,std,-0.0108309179898192,0.011385175376570486
D_BW_ENCSR380KNE,all,mad,-0.0036497414112091064,0.004536420106887817
D_BW_ENCSR380KNE,benign,std,-0.007602063319344506,0.01319497957992027
D_BW_ENCSR380KNE,benign,mad,-0.0012874603271484375,0.005017876625061035
D_BW_ENCSR148FWR,all,std,-0.020408913511045842,0.016896031865009254
D_BW_ENCSR148FWR,all,mad,-0.00876566767692566,0.0062202513217926025
D_BW_ENCSR148FWR,benign,std,-0.011097183979544418,0.015399442176064322
D_BW_ENCSR148FWR,benign,mad,-0.0028911232948303223,0.006312072277069092
D_BW_ENCSR161HZJ,all,std,-0.0215173293988175,0.017987771665275896
D_BW_ENCSR161HZJ,all,mad,-0.008601218461990356,0.006380587816238403
D_BW_ENCSR161HZJ,benign,std,-0.01080768101685787,0.012438780668472807
D_BW_ENCSR161HZJ,benign,mad,-0.0034468770027160645,0.004948437213897705
D_BW_ENCSR776EAH,all,std,-0.017793709048944763,0.014864778277907803
D_BW_ENCSR776EAH,all,mad,-0.00740361213684082,0.005164802074432373
D_BW_ENCSR776EAH,benign,std,-0.009993753889439662,0.012427024518202368
D_BW_ENCSR776EAH,benign,mad,-0.0027359724044799805,0.004706621170043945
D_BW_ENCSR206STN,all,std,-0.009073622714422086,0.008188011783211898
D_BW_ENCSR206STN,all,mad,-0.0029656291007995605,0.0029283761978149414
D_BW_ENCSR206STN,benign,std,-0.005616729256632062,0.008782352084051015
D_BW_ENCSR206STN,benign,mad,-0.0015557408332824707,0.0026364922523498535
D_BW_ENCSR785DJD,all,std,-0.012112547431035795,0.010278836011582786
D_BW_ENCSR785DJD,all,mad,-0.003769129514694214,0.003769129514694214
D_BW_ENCSR785DJD,benign,std,-0.007295740070115006,0.008581145990818221
D_BW_ENCSR785DJD,benign,mad,-0.0023602843284606934,0.0023602843284606934
D_BW_ENCSR972ETR,all,std,-0.010201181865778713,0.009872992842506204
D_BW_ENCSR972ETR,all,mad,-0.003502786159515381,0.0034993886947631836
D_BW_ENCSR972ETR,benign,std,-0.005448598451897727,0.008135070822471635
D_BW_ENCSR972ETR,benign,mad,-0.0015950202941894531,0.0030431747436523438
D_BW_ENCSR697RIW,all,std,-0.007867190159251313,0.011167187574957438
D_BW_ENCSR697RIW,all,mad,-0.002586156129837036,0.00396612286567688
D_BW_ENCSR697RIW,benign,std,-0.0041754048775981935,0.006464404857774448
D_BW_ENCSR697RIW,benign,mad,-0.0013511180877685547,0.0029604434967041016
D_BW_ENCSR899TDF,all,std,-0.005953155562208441,0.008223060999145314
D_BW_ENCSR899TDF,all,mad,-0.002122640609741211,0.003201782703399658
D_BW_ENCSR899TDF,benign,std,-0.006184070512909667,0.00983556497762543
D_BW_ENCSR899TDF,benign,mad,-0.0013110041618347168,0.0028223395347595215
D_BW_ENCSR922OXX,all,std,-0.006061776183397757,0.007197240760859463
D_BW_ENCSR922OXX,all,mad,-0.0019015669822692871,0.0025566816329956055
D_BW_ENCSR922OXX,benign,std,-0.004815668422996335,0.008444297599346628
D_BW_ENCSR922OXX,benign,mad,-0.0008648037910461426,0.0030370354652404785
D_BW_ENCSR677LBH,all,std,-0.03879906125388188,0.02401555897181925
D_BW_ENCSR677LBH,all,mad,-0.007068723440170288,0.006470590829849243
D_BW_ENCSR677LBH,benign,std,-0.009459361341474442,0.016773151094846762
D_BW_ENCSR677LBH,benign,mad,-0.002323746681213379,0.008123040199279785
D_BW_ENCSR872WVR,all,std,-0.01592539422258516,0.009824988907014878
D_BW_ENCSR872WVR,all,mad,-0.006649285554885864,0.0034268200397491455
D_BW_ENCSR872WVR,benign,std,-0.006092467493506401,0.010496790196085072
D_BW_ENCSR872WVR,benign,mad,-0.0016231536865234375,0.00509488582611084
D_BW_ENCSR510NXV,all,std,-0.015487669090462576,0.01111088450294294
D_BW_ENCSR510NXV,all,mad,-0.004545539617538452,0.004545539617538452
D_BW_ENCSR510NXV,benign,std,-0.006397114255462296,0.011959292681414085
D_BW_ENCSR510NXV,benign,mad,-0.0011548995971679688,0.0056841373443603516
D_BW_ENCSR025CGR,all,std,-0.007255806165826596,0.00916214660231526
D_BW_ENCSR025CGR,all,mad,-0.0023012161254882812,0.00305253267288208
D_BW_ENCSR025CGR,benign,std,-0.00707512615103718,0.013339135344957762
D_BW_ENCSR025CGR,benign,mad,-0.0008770227432250977,0.005274772644042969
D_BW_ENCSR494OXB,all,std,-0.010273859974827007,0.013593348921501654
D_BW_ENCSR494OXB,all,mad,-0.0037688910961151123,0.005702346563339233
D_BW_ENCSR494OXB,benign,std,-0.01004611613690265,0.011471325274774305
D_BW_ENCSR494OXB,benign,mad,-0.0024896860122680664,0.0027589797973632812
D_BW_ENCSR911WPA,all,std,-0.0118237939579185,0.01308369574175422
D_BW_ENCSR911WPA,all,mad,-0.004051536321640015,0.004851013422012329
D_BW_ENCSR911WPA,benign,std,-0.01090478927674768,0.01458349284902886
D_BW_ENCSR911WPA,benign,mad,-0.0017345547676086426,0.003856837749481201
D_BW_ENCSR690UYB,all,std,-0.016755462601722792,0.014174020430960624
D_BW_ENCSR690UYB,all,mad,-0.0035245120525360107,0.0034677088260650635
D_BW_ENCSR690UYB,benign,std,-0.01278898262969036,0.016299629392520647
D_BW_ENCSR690UYB,benign,mad,-0.002701103687286377,0.003917396068572998
D_BW_ENCSR717BNA,all,std,-0.01586397949983407,0.015000136135620736
D_BW_ENCSR717BNA,all,mad,-0.004074454307556152,0.00407254695892334
D_BW_ENCSR717BNA,benign,std,-0.01071736700948651,0.013748178439941205
D_BW_ENCSR717BNA,benign,mad,-0.0030335187911987305,0.0035451650619506836
D_BW_ENCSR064VLH,all,std,-0.025490451434992963,0.01837495614246721
D_BW_ENCSR064VLH,all,mad,-0.009247243404388428,0.007327020168304443
D_BW_ENCSR064VLH,benign,std,-0.012137724343896168,0.016025829215045487
D_BW_ENCSR064VLH,benign,mad,-0.003962218761444092,0.005577027797698975
D_BW_ENCSR764XUL,all,std,-0.02474313063278191,0.020219881300009953
D_BW_ENCSR764XUL,all,mad,-0.009128987789154053,0.008504271507263184
D_BW_ENCSR764XUL,benign,std,-0.01086464078074168,0.013020735501781145
D_BW_ENCSR764XUL,benign,mad,-0.004936933517456055,0.0057708024978637695
D_BW_ENCSR528QDT,all,std,-0.014144864021890417,0.011035159216141344
D_BW_ENCSR528QDT,all,mad,-0.005454063415527344,0.003922402858734131
D_BW_ENCSR528QDT,benign,std,-0.007804490185842829,0.008902355898122258
D_BW_ENCSR528QDT,benign,mad,-0.0025821328163146973,0.0025821328163146973
D_BW_ENCSR575ICR,all,std,-0.013591884822416946,0.011875023135158522
D_BW_ENCSR575ICR,all,mad,-0.00437125563621521,0.0036384761333465576
D_BW_ENCSR575ICR,benign,std,-0.00840904087673703,0.010620022834867422
D_BW_ENCSR575ICR,benign,mad,-0.001583099365234375,0.002499103546142578
D_BW_ENCSR359JHU,all,std,-0.01548584177052284,0.01780443406434158
D_BW_ENCSR359JHU,all,mad,-0.005600839853286743,0.006607860326766968
D_BW_ENCSR359JHU,benign,std,-0.009174459631901988,0.011986794997598946
D_BW_ENCSR359JHU,benign,mad,-0.00272214412689209,0.00443577766418457
D_BW_ENCSR820ABR,all,std,-0.019479098302670247,0.021387976599448192
D_BW_ENCSR820ABR,all,mad,-0.006274759769439697,0.007772922515869141
D_BW_ENCSR820ABR,benign,std,-0.012814492199161115,0.017508972624043856
D_BW_ENCSR820ABR,benign,mad,-0.0017291903495788574,0.006205260753631592
D_BW_ENCSR771DAX,all,std,-0.028971173514806752,0.019450257163311443
D_BW_ENCSR771DAX,all,mad,-0.007853060960769653,0.00676456093788147
D_BW_ENCSR771DAX,benign,std,-0.01178044421043744,0.014005233202025635
D_BW_ENCSR771DAX,benign,mad,-0.0028145313262939453,0.004980921745300293
D_BW_ENCSR000EJQ,all,std,-0.018857864576223304,0.01605357219092401
D_BW_ENCSR000EJQ,all,mad,-0.00585600733757019,0.0058540403842926025
D_BW_ENCSR000EJQ,benign,std,-0.00843275777084298,0.011392339174143793
D_BW_ENCSR000EJQ,benign,mad,-0.002406001091003418,0.003331422805786133
D_BW_ENCSR064GBK,all,std,-0.02329420419810106,0.021273096268225416
D_BW_ENCSR064GBK,all,mad,-0.0053408145904541016,0.0052010416984558105
D_BW_ENCSR064GBK,benign,std,-0.012948527160834684,0.01369512052170034
D_BW_ENCSR064GBK,benign,mad,-0.0022777915000915527,0.003175675868988037
D_BW_ENCSR154ZNQ,all,std,-0.023441360108383644,0.019941270219542312
D_BW_ENCSR154ZNQ,all,mad,-0.005737125873565674,0.004608631134033203
D_BW_ENCSR154ZNQ,benign,std,-0.013271099675958091,0.01430784316407613
D_BW_ENCSR154ZNQ,benign,mad,-0.0019690394401550293,0.0030234456062316895
D_BW_ENCSR174JMM,all,std,-0.023884695352670328,0.021624972938592286
D_BW_ENCSR174JMM,all,mad,-0.005463689565658569,0.005381733179092407
D_BW_ENCSR174JMM,benign,std,-0.012412820276103928,0.013154987262859975
D_BW_ENCSR174JMM,benign,mad,-0.002352118492126465,0.0030878782272338867
D_BW_ENCSR189YJQ,all,std,-0.02339943755720425,0.021520199403795078
D_BW_ENCSR189YJQ,all,mad,-0.005275696516036987,0.005032926797866821
D_BW_ENCSR189YJQ,benign,std,-0.013367031003908736,0.013654977025146377
D_BW_ENCSR189YJQ,benign,mad,-0.0023944973945617676,0.0028234124183654785
D_BW_ENCSR305UJX,all,std,-0.02178016562990854,0.015407206934450723
D_BW_ENCSR305UJX,all,mad,-0.007885128259658813,0.0050570666790008545
D_BW_ENCSR305UJX,benign,std,-0.008940104253826412,0.011693994485972473
D_BW_ENCSR305UJX,benign,mad,-0.002414703369140625,0.00503087043762207
D_BW_ENCSR311LLZ,all,std,-0.02339331738329504,0.02172893373500199
D_BW_ENCSR311LLZ,all,mad,-0.0055751800537109375,0.005569338798522949
D_BW_ENCSR311LLZ,benign,std,-0.012741655855149712,0.01382128056481004
D_BW_ENCSR311LLZ,benign,mad,-0.0023818016052246094,0.0033429861068725586
D_BW_ENCSR320PGJ,all,std,-0.019869260699245047,0.018614578665337726
D_BW_ENCSR320PGJ,all,mad,-0.005278527736663818,0.0052558183670043945
D_BW_ENCSR320PGJ,benign,std,-0.010858662110773928,0.013050645542434165
D_BW_ENCSR320PGJ,benign,mad,-0.0017421841621398926,0.004235208034515381
D_BW_ENCSR366EGE,all,std,-0.023896771923603982,0.021288116664618183
D_BW_ENCSR366EGE,all,mad,-0.00723305344581604,0.006913870573043823
D_BW_ENCSR366EGE,benign,std,-0.014335928988429366,0.016026157768540043
D_BW_ENCSR366EGE,benign,mad,-0.002499818801879883,0.004747986793518066
D_BW_ENCSR392GCE,all,std,-0.025275084959023447,0.020903604810762914
D_BW_ENCSR392GCE,all,mad,-0.006261706352233887,0.00476384162902832
D_BW_ENCSR392GCE,benign,std,-0.014239475246244025,0.01489717788331501
D_BW_ENCSR392GCE,benign,mad,-0.0024164319038391113,0.003343641757965088
D_BW_ENCSR533VAF,all,std,-0.022133906582283567,0.02153722834537009
D_BW_ENCSR533VAF,all,mad,-0.006667584180831909,0.006667822599411011
D_BW_ENCSR533VAF,benign,std,-0.011217968393043403,0.013377441921425483
D_BW_ENCSR533VAF,benign,mad,-0.0028946995735168457,0.004360377788543701
D_BW_ENCSR536NGW,all,std,-0.019009199620519387,0.018502163986216336
D_BW_ENCSR536NGW,all,mad,-0.006087362766265869,0.006295621395111084
D_BW_ENCSR536NGW,benign,std,-0.009287931569586658,0.012691680841800185
D_BW_ENCSR536NGW,benign,mad,-0.0026706457138061523,0.004930377006530762
D_BW_ENCSR664PKM,all,std,-0.022993147862226202,0.017033358837077763
D_BW_ENCSR664PKM,all,mad,-0.007669001817703247,0.006157189607620239
D_BW_ENCSR664PKM,benign,std,-0.009338323844646576,0.01153643802404468
D_BW_ENCSR664PKM,benign,mad,-0.002736985683441162,0.004656493663787842
D_BW_ENCSR705CNJ,all,std,-0.01706335021291588,0.012446144989056829
D_BW_ENCSR705CNJ,all,mad,-0.006058812141418457,0.004291832447052002
D_BW_ENCSR705CNJ,benign,std,-0.006877340304840692,0.011533973376352648
D_BW_ENCSR705CNJ,benign,mad,-0.0016692876815795898,0.005911588668823242
D_BW_ENCSR749BWV,all,std,-0.021019045898917954,0.018720883535097037
D_BW_ENCSR749BWV,all,mad,-0.0065926313400268555,0.006031453609466553
D_BW_ENCSR749BWV,benign,std,-0.011368265255149668,0.012067461090548504
D_BW_ENCSR749BWV,benign,mad,-0.0029338598251342773,0.00444483757019043
D_BW_ENCSR804RSI,all,std,-0.021738356371643702,0.016770843490537576
D_BW_ENCSR804RSI,all,mad,-0.006550848484039307,0.0048566460609436035
D_BW_ENCSR804RSI,benign,std,-0.009422846832370149,0.011995554464722039
D_BW_ENCSR804RSI,benign,mad,-0.002065420150756836,0.004732012748718262
D_BW_ENCSR911LTI,all,std,-0.021853063154281368,0.020284464370892864
D_BW_ENCSR911LTI,all,mad,-0.0056723952293396,0.005639135837554932
D_BW_ENCSR911LTI,benign,std,-0.01359154441736825,0.014396862277599095
D_BW_ENCSR911LTI,benign,mad,-0.0024336576461791992,0.003910660743713379
D_BW_ENCSR914DOH,all,std,-0.02335942052675072,0.02161557032718914
D_BW_ENCSR914DOH,all,mad,-0.0060691237449646,0.0060691237449646
D_BW_ENCSR914DOH,benign,std,-0.012368487513967592,0.015202331295534829
D_BW_ENCSR914DOH,benign,mad,-0.002287626266479492,0.004588603973388672
D_BW_ENCSR281JXC,all,std,-0.01281354356650604,0.017049658044223107
D_BW_ENCSR281JXC,all,mad,-0.00488927960395813,0.00836154818534851
D_BW_ENCSR281JXC,benign,std,-0.010232243449178465,0.015385382991523
D_BW_ENCSR281JXC,benign,mad,-0.0021021366119384766,0.006142735481262207
D_BW_ENCSR621WQY,all,std,-0.02033716407258449,0.020122062434493094
D_BW_ENCSR621WQY,all,mad,-0.006770133972167969,0.006785988807678223
D_BW_ENCSR621WQY,benign,std,-0.01617092470571907,0.028250689417058564
D_BW_ENCSR621WQY,benign,mad,-0.0012797117233276367,0.011548876762390137
D_BW_ENCSR480OFK,all,std,-0.03221769892118062,0.021529323036510162
D_BW_ENCSR480OFK,all,mad,-0.01123395562171936,0.0071755945682525635
D_BW_ENCSR480OFK,benign,std,-0.014001057975715547,0.01814860717079822
D_BW_ENCSR480OFK,benign,mad,-0.004426300525665283,0.006881773471832275
D_BW_ENCSR676ZKW,all,std,-0.03321823790049039,0.022360095431469114
D_BW_ENCSR676ZKW,all,mad,-0.01190999150276184,0.007781893014907837
D_BW_ENCSR676ZKW,benign,std,-0.014611979404241431,0.020685336289790426
D_BW_ENCSR676ZKW,benign,mad,-0.004193127155303955,0.007095515727996826
D_BW_ENCSR358RVW,all,std,-0.01946947751029319,0.015545431189442205
D_BW_ENCSR358RVW,all,mad,-0.007336229085922241,0.006050199270248413
D_BW_ENCSR358RVW,benign,std,-0.010996687055721054,0.01838022271911797
D_BW_ENCSR358RVW,benign,mad,-0.002105712890625,0.007094621658325195
D_BW_ENCSR085FXN,all,std,-0.02065342354774965,0.016964988657181865
D_BW_ENCSR085FXN,all,mad,-0.006834983825683594,0.006669938564300537
D_BW_ENCSR085FXN,benign,std,-0.012718340434333189,0.015349829694047756
D_BW_ENCSR085FXN,benign,mad,-0.0036699771881103516,0.004828453063964844
D_BW_ENCSR712WTM,all,std,-0.0178168898667066,0.01857788027897252
D_BW_ENCSR712WTM,all,mad,-0.007166564464569092,0.009116947650909424
D_BW_ENCSR712WTM,benign,std,-0.011508859360105313,0.020171648181825003
D_BW_ENCSR712WTM,benign,mad,-0.001055598258972168,0.008879423141479492
D_BW_ENCSR070CMW,all,std,-0.015170397620449555,0.01422379232183844
D_BW_ENCSR070CMW,all,mad,-0.004169940948486328,0.0042514801025390625
D_BW_ENCSR070CMW,benign,std,-0.007369908042818972,0.0110729344929506
D_BW_ENCSR070CMW,benign,mad,-0.0022040605545043945,0.00332486629486084
D_BW_ENCSR501FWC,all,std,-0.019681866653672244,0.016529583445128292
D_BW_ENCSR501FWC,all,mad,-0.006624281406402588,0.005921781063079834
D_BW_ENCSR501FWC,benign,std,-0.00903353414444521,0.012204624858714057
D_BW_ENCSR501FWC,benign,mad,-0.0025496482849121094,0.005986928939819336
D_BW_ENCSR946DXB,all,std,-0.021221033333656693,0.020059398238253687
D_BW_ENCSR946DXB,all,mad,-0.007714718580245972,0.007714599370956421
D_BW_ENCSR946DXB,benign,std,-0.011388442391274262,0.0141993736630677
D_BW_ENCSR946DXB,benign,mad,-0.003587961196899414,0.005962967872619629
D_BW_ENCSR150QXE,all,std,-0.026767193571325953,0.02654603830228073
D_BW_ENCSR150QXE,all,mad,-0.006550043821334839,0.006614655256271362
D_BW_ENCSR150QXE,benign,std,-0.020317129195019996,0.027292460329763304
D_BW_ENCSR150QXE,benign,mad,-0.003634631633758545,0.0045313239097595215
D_BW_ENCSR557DFM,all,std,-0.024810122775551852,0.01846168229377201
D_BW_ENCSR557DFM,all,mad,-0.008053392171859741,0.007514685392379761
D_BW_ENCSR557DFM,benign,std,-0.012754020671531948,0.019100783016970137
D_BW_ENCSR557DFM,benign,mad,-0.0025880932807922363,0.005759537220001221
D_BW_ENCSR854OXF,all,std,-0.02855051964446229,0.017490636212301746
D_BW_ENCSR854OXF,all,mad,-0.006729185581207275,0.004718899726867676
D_BW_ENCSR854OXF,benign,std,-0.008194711025381447,0.009429781896785672
D_BW_ENCSR854OXF,benign,mad,-0.0031058788299560547,0.0032825469970703125
D_BW_ENCSR109RDK,all,std,-0.018233168170040934,0.016348808096065988
D_BW_ENCSR109RDK,all,mad,-0.006371974945068359,0.006393551826477051
D_BW_ENCSR109RDK,benign,std,-0.010780245454852932,0.01827031635792302
D_BW_ENCSR109RDK,benign,mad,-0.001167893409729004,0.0065152645111083984
D_BW_ENCSR503YOF,all,std,-0.019889381113810348,0.020775498465500593
D_BW_ENCSR503YOF,all,mad,-0.00693628191947937,0.0076036155223846436
D_BW_ENCSR503YOF,benign,std,-0.01599724930053277,0.02444782038008632
D_BW_ENCSR503YOF,benign,mad,-0.0025614500045776367,0.007517814636230469
D_BW_ENCSR988JLN,all,std,-0.007870558458156506,0.007613778701081963
D_BW_ENCSR988JLN,all,mad,-0.002934962511062622,0.002646893262863159
D_BW_ENCSR988JLN,benign,std,-0.0062600025841806645,0.01032841211117821
D_BW_ENCSR988JLN,benign,mad,-0.0013456344604492188,0.00386202335357666
D_BW_ENCSR434MDA,all,std,-0.02824729221504308,0.029435979871279813
D_BW_ENCSR434MDA,all,mad,-0.0037314295768737793,0.0037358999252319336
D_BW_ENCSR434MDA,benign,std,-0.021911870020934247,0.03209342151569114
D_BW_ENCSR434MDA,benign,mad,-0.0036975741386413574,0.005967915058135986
D_BW_ENCSR500ZGF,all,std,-0.016312388060264284,0.01508682345195609
D_BW_ENCSR500ZGF,all,mad,-0.004802674055099487,0.004777759313583374
D_BW_ENCSR500ZGF,benign,std,-0.009760232302864248,0.015881756565930955
D_BW_ENCSR500ZGF,benign,mad,-0.0020258426666259766,0.005171537399291992
D_BW_ENCSR877RMK,all,std,-0.021146136447655034,0.019054435065062977
D_BW_ENCSR877RMK,all,mad,-0.004274219274520874,0.0041761696338653564
D_BW_ENCSR877RMK,benign,std,-0.010374135182158193,0.01743485341033015
D_BW_ENCSR877RMK,benign,mad,-0.00246429443359375,0.006028413772583008
D_BW_ENCSR111WGZ,all,std,-0.02759924837276519,0.02576840986616528
D_BW_ENCSR111WGZ,all,mad,-0.003076702356338501,0.002877861261367798
D_BW_ENCSR111WGZ,benign,std,-0.02197067323395502,0.027947448360178883
D_BW_ENCSR111WGZ,benign,mad,-0.0022272467613220215,0.002834498882293701
D_BW_ENCSR230VEM,all,std,-0.025380765967479596,0.01868173942402645
D_BW_ENCSR230VEM,all,mad,-0.009706646203994751,0.007194787263870239
D_BW_ENCSR230VEM,benign,std,-0.010660304688877296,0.016752162129681367
D_BW_ENCSR230VEM,benign,mad,-0.002754688262939453,0.006816744804382324
D_BW_ENCSR438QZN,all,std,-0.013768930784635048,0.009512698845054115
D_BW_ENCSR438QZN,all,mad,-0.005702555179595947,0.003011465072631836
D_BW_ENCSR438QZN,benign,std,-0.0068285606241840205,0.01045617899822042
D_BW_ENCSR438QZN,benign,mad,-0.002119004726409912,0.00398176908493042
D_BW_ENCSR377KDN,all,std,-0.019355918758167206,0.01792109883134291
D_BW_ENCSR377KDN,all,mad,-0.006289958953857422,0.006289958953857422
D_BW_ENCSR377KDN,benign,std,-0.008333400407454715,0.01324890035882525
D_BW_ENCSR377KDN,benign,mad,-0.00187605619430542,0.004771173000335693
D_BW_ENCSR487BEW,all,std,-0.020196155810288434,0.020345081482768167
D_BW_ENCSR487BEW,all,mad,-0.0070722997188568115,0.007110029458999634
D_BW_ENCSR487BEW,benign,std,-0.013383847973043926,0.02053655196361036
D_BW_ENCSR487BEW,benign,mad,-0.0023919343948364258,0.0055654048919677734
D_BW_ENCSR901SIL,all,std,-0.010041994200332789,0.008583332753224157
D_BW_ENCSR901SIL,all,mad,-0.0031285881996154785,0.0028995275497436523
D_BW_ENCSR901SIL,benign,std,-0.005302915818152768,0.008018812959994187
D_BW_ENCSR901SIL,benign,mad,-0.0013513565063476562,0.0027196407318115234
D_BW_ENCSR000XAA,all,std,-0.01026040119607888,0.012264345817016081
D_BW_ENCSR000XAA,all,mad,-0.00322037935256958,0.0035151243209838867
D_BW_ENCSR000XAA,benign,std,-0.005247400122092248,0.00801212497065546
D_BW_ENCSR000XAA,benign,mad,-0.0015376806259155273,0.003165125846862793
D_BW_ENCSR176KNR,all,std,-0.0247803177852808,0.027452604451822706
D_BW_ENCSR176KNR,all,mad,-0.007479727268218994,0.007904469966888428
D_BW_ENCSR176KNR,benign,std,-0.01752870754946531,0.023833569425687984
D_BW_ENCSR176KNR,benign,mad,-0.0037107467651367188,0.005217313766479492
D_BW_ENCSR442JTA,all,std,-0.020319394503961533,0.019295942292819803
D_BW_ENCSR442JTA,all,mad,-0.006588667631149292,0.006547719240188599
D_BW_ENCSR442JTA,benign,std,-0.008463203946759187,0.013699720315445515
D_BW_ENCSR442JTA,benign,mad,-0.001832723617553711,0.005206108093261719
D_BW_ENCSR746RDJ,all,std,-0.017761753203134306,0.017452802637465625
D_BW_ENCSR746RDJ,all,mad,-0.006497830152511597,0.0065216124057769775
D_BW_ENCSR746RDJ,benign,std,-0.009705785743898484,0.012791371366254472
D_BW_ENCSR746RDJ,benign,mad,-0.0030927658081054688,0.005680680274963379
D_BW_ENCSR028NXO,all,std,-0.024159416928133746,0.024786083345886355
D_BW_ENCSR028NXO,all,mad,-0.005054116249084473,0.0052547454833984375
D_BW_ENCSR028NXO,benign,std,-0.01632031573484802,0.020696653203637245
D_BW_ENCSR028NXO,benign,mad,-0.0021697282791137695,0.0038753747940063477
D_BW_ENCSR928HSI,all,std,-0.02254598608392166,0.017959661979070625
D_BW_ENCSR928HSI,all,mad,-0.006916463375091553,0.006622970104217529
D_BW_ENCSR928HSI,benign,std,-0.014531297427878636,0.020264397538792986
D_BW_ENCSR928HSI,benign,mad,-0.002100527286529541,0.005557835102081299
D_BW_ENCSR068CQX,all,std,-0.01215240397270431,0.012281496053634681
D_BW_ENCSR068CQX,all,mad,-0.005194574594497681,0.00558057427406311
D_BW_ENCSR068CQX,benign,std,-0.006205819128738351,0.009710579836583008
D_BW_ENCSR068CQX,benign,mad,-0.0019145607948303223,0.004726827144622803
D_BW_ENCSR676LPF,all,std,-0.013534602341312384,0.013104626971683169
D_BW_ENCSR676LPF,all,mad,-0.00574079155921936,0.0058734118938446045
D_BW_ENCSR676LPF,benign,std,-0.006921221658096627,0.012274989774315848
D_BW_ENCSR676LPF,benign,mad,-0.001683056354522705,0.005901515483856201
D_BW_ENCSR142OBQ,all,std,-0.023475851848254327,0.020504252373203156
D_BW_ENCSR142OBQ,all,mad,-0.005482316017150879,0.005481123924255371
D_BW_ENCSR142OBQ,benign,std,-0.01729236604844292,0.03024107897240337
D_BW_ENCSR142OBQ,benign,mad,-0.002624034881591797,0.008775711059570312
D_BW_ENCSR616VTK,all,std,-0.02087240599215528,0.01990782106012293
D_BW_ENCSR616VTK,all,mad,-0.005039721727371216,0.005003601312637329
D_BW_ENCSR616VTK,benign,std,-0.01830557631214979,0.02779150891063365
D_BW_ENCSR616VTK,benign,mad,-0.002431631088256836,0.007924199104309082
D_BW_ENCSR023ALV,all,std,-0.02517180338814845,0.017452487795111667
D_BW_ENCSR023ALV,all,mad,-0.010830968618392944,0.006644338369369507
