file_id,biosample_type,tissue,assay,strand,experiment_target,dataset
CNhs11728_P,cell line,Wilms' tumor cell line,CAGE,plus,none,fantom5
CNhs11728_M,cell line,Wilms' tumor cell line,CAGE,minus,none,fantom5
CNhs11892_P,cell line,Wilms' tumor cell line,CAGE,plus,none,fantom5
CNhs11892_M,cell line,Wilms' tumor cell line,CAGE,minus,none,fantom5
CNhs11844_P,cell line,acantholytic squamous carcinoma cell line,CAGE,plus,none,fantom5
CNhs11844_M,cell line,acantholytic squamous carcinoma cell line,CAGE,minus,none,fantom5
CNhs11251_P,cell line,acute lymphoblastic leukemia (B-ALL) cell line,CAGE,plus,none,fantom5
CNhs11251_M,cell line,acute lymphoblastic leukemia (B-ALL) cell line,CAGE,minus,none,fantom5
CNhs11282_P,cell line,acute lymphoblastic leukemia (B-ALL) cell line,CAGE,plus,none,fantom5
CNhs11282_M,cell line,acute lymphoblastic leukemia (B-ALL) cell line,CAGE,minus,none,fantom5
CNhs10746_P,cell line,acute lymphoblastic leukemia (T-ALL) cell line,CAGE,plus,none,fantom5
CNhs10746_M,cell line,acute lymphoblastic leukemia (T-ALL) cell line,CAGE,minus,none,fantom5
CNhs11253_P,cell line,acute lymphoblastic leukemia (T-ALL) cell line,CAGE,plus,none,fantom5
CNhs11253_M,cell line,acute lymphoblastic leukemia (T-ALL) cell line,CAGE,minus,none,fantom5
CNhs13053_P,cell line,acute myeloid leukemia (FAB M0) cell line,CAGE,plus,none,fantom5
CNhs13053_M,cell line,acute myeloid leukemia (FAB M0) cell line,CAGE,minus,none,fantom5
CNhs13241_P,cell line,acute myeloid leukemia (FAB M0) cell line,CAGE,plus,none,fantom5
CNhs13241_M,cell line,acute myeloid leukemia (FAB M0) cell line,CAGE,minus,none,fantom5
CNhs13054_P,cell line,acute myeloid leukemia (FAB M1) cell line,CAGE,plus,none,fantom5
CNhs13054_M,cell line,acute myeloid leukemia (FAB M1) cell line,CAGE,minus,none,fantom5
CNhs11864_P,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,plus,none,fantom5
CNhs11864_M,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,minus,none,fantom5
CNhs13052_P,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,plus,none,fantom5
CNhs13052_M,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,minus,none,fantom5
CNhs13502_P,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,plus,none,fantom5
CNhs13502_M,cell line,acute myeloid leukemia (FAB M2) cell line,CAGE,minus,none,fantom5
CNhs13055_P,cell line,acute myeloid leukemia (FAB M3) cell line,CAGE,plus,none,fantom5
CNhs13055_M,cell line,acute myeloid leukemia (FAB M3) cell line,CAGE,minus,none,fantom5
CNhs13503_P,cell line,acute myeloid leukemia (FAB M4) cell line,CAGE,plus,none,fantom5
CNhs13503_M,cell line,acute myeloid leukemia (FAB M4) cell line,CAGE,minus,none,fantom5
CNhs13504_P,cell line,acute myeloid leukemia (FAB M4) cell line,CAGE,plus,none,fantom5
CNhs13504_M,cell line,acute myeloid leukemia (FAB M4) cell line,CAGE,minus,none,fantom5
CNhs13056_P,cell line,acute myeloid leukemia (FAB M4eo) cell line,CAGE,plus,none,fantom5
CNhs13056_M,cell line,acute myeloid leukemia (FAB M4eo) cell line,CAGE,minus,none,fantom5
CNhs13057_P,cell line,acute myeloid leukemia (FAB M4eo) cell line,CAGE,plus,none,fantom5
CNhs13057_M,cell line,acute myeloid leukemia (FAB M4eo) cell line,CAGE,minus,none,fantom5
CNhs10722_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs10722_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs10723_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs10723_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs10724_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs10724_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs13050_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs13050_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs13051_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs13051_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs13058_P,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,plus,none,fantom5
CNhs13058_M,cell line,acute myeloid leukemia (FAB M5) cell line,CAGE,minus,none,fantom5
CNhs13059_P,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,plus,none,fantom5
CNhs13059_M,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,minus,none,fantom5
CNhs13060_P,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,plus,none,fantom5
CNhs13060_M,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,minus,none,fantom5
CNhs13505_P,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,plus,none,fantom5
CNhs13505_M,cell line,acute myeloid leukemia (FAB M6) cell line,CAGE,minus,none,fantom5
CNhs11888_P,cell line,acute myeloid leukemia (FAB M7) cell line,CAGE,plus,none,fantom5
CNhs11888_M,cell line,acute myeloid leukemia (FAB M7) cell line,CAGE,minus,none,fantom5
CNhs13049_P,cell line,acute myeloid leukemia (FAB M7) cell line,CAGE,plus,none,fantom5
